,Data,Value
2813,"255,255,255,...,255,255,255",four
2814,"255,255,255,...,255,255,255",four
2815,"255,255,255,...,255,255,255",four
2816,"255,255,255,...,255,255,255",four
2817,"255,255,255,...,255,255,255",four
2818,"255,255,255,...,255,255,255",four
2819,"255,255,255,...,255,255,255",four
2820,"255,255,255,...,255,255,255",four
2821,"255,255,255,...,255,255,255",four
2822,"255,255,255,...,255,255,255",four
2823,"255,255,255,...,255,255,255",four
2824,"255,255,255,...,255,255,255",four
2825,"255,255,255,...,255,255,255",four
2826,"255,255,255,...,255,255,255",four
2827,"255,255,255,...,255,255,255",four
2828,"255,255,255,...,185,185,185",four
2829,"255,255,255,...,255,255,255",four
2830,"255,255,255,...,255,255,255",four
2831,"255,255,255,...,255,255,255",four
2832,"255,255,255,...,255,255,255",four
2833,"251,255,250,...,255,255,255",four
2834,"255,255,255,...,255,255,255",four
2835,"255,255,255,...,255,255,255",four
2836,"255,255,255,...,255,255,255",four
2837,"255,255,255,...,255,255,255",four
2838,"255,255,255,...,255,255,255",four
2839,"255,255,255,...,255,255,255",four
2840,"255,255,255,...,255,255,255",four
2841,"255,255,255,...,185,185,185",four
2842,"255,255,255,...,255,255,255",four
2843,"255,255,255,...,255,255,255",four
2844,"255,255,255,...,255,255,255",four
2845,"255,255,255,...,255,255,255",four
2846,"255,255,255,...,255,255,255",four
2847,"255,255,255,...,185,185,185",four
2848,"255,255,255,...,255,255,255",four
2849,"255,255,255,...,255,255,255",four
2850,"255,255,255,...,255,255,255",four
2851,"255,255,255,...,255,255,255",four
2852,"255,255,255,...,255,255,255",four
2853,"255,255,255,...,255,255,255",four
2854,"255,255,255,...,255,255,255",four
2855,"255,255,255,...,255,255,255",four
2856,"255,255,255,...,255,255,255",four
2857,"255,255,255,...,255,255,255",four
2858,"255,255,255,...,255,255,255",four
2859,"255,255,255,...,255,255,255",four
2860,"255,255,255,...,255,255,255",four
2861,"255,255,255,...,255,255,255",four
2862,"255,255,255,...,255,255,255",four
2863,"255,255,255,...,185,185,185",four
2864,"255,255,255,...,255,255,255",four
2865,"255,255,255,...,255,255,255",four
2866,"255,255,255,...,255,255,255",four
2867,"255,255,255,...,255,255,255",four
2868,"255,255,255,...,255,255,255",four
2869,"255,255,255,...,255,255,255",four
2870,"255,255,255,...,,94,,94,,94",four
2871,"255,255,255,...,255,255,255",four
2872,"255,255,255,...,255,255,255",four
2873,"255,255,255,...,255,255,255",four
2874,"255,255,255,...,255,255,255",four
2875,"255,255,255,...,255,255,255",four
2876,"255,255,255,...,255,255,255",four
2877,"255,255,255,...,255,255,255",four
2878,"255,255,255,...,255,255,255",four
2879,"255,255,255,...,255,255,255",four
2880,"255,255,255,...,255,255,255",four
2881,"255,255,255,...,255,255,255",four
2882,"255,255,255,...,255,255,255",four
2883,"255,255,255,...,255,255,255",four
2884,"255,255,255,...,255,255,255",four
2885,"255,255,255,...,255,255,255",four
2886,"255,255,255,...,255,255,255",four
2887,"255,255,255,...,255,255,255",four
2888,"255,255,255,...,255,255,255",four
2889,"255,255,255,...,255,255,255",four
2890,"255,255,255,...,255,255,255",four
2891,"255,255,255,...,255,255,255",four
2892,"255,255,255,...,255,255,255",four
2893,"255,255,255,...,255,255,255",four
2894,"255,255,255,...,255,255,255",four
2895,"255,255,255,...,255,255,255",four
2896,"255,255,255,...,255,255,255",four
2897,"255,255,255,...,255,255,255",four
2898,"255,255,255,...,255,255,255",four
2899,"255,255,255,...,255,255,255",four
2900,"255,255,255,...,255,255,255",four
2901,"255,255,255,...,255,255,255",four
2902,"255,255,255,...,255,255,255",minus
2903,"255,255,255,...,255,255,255",minus
2904,"255,255,255,...,255,255,255",minus
2905,"255,255,255,...,255,255,255",minus
2906,"255,255,255,...,255,255,255",minus
2907,"255,255,255,...,255,255,255",minus
2908,"255,255,255,...,255,255,255",minus
2909,"255,255,255,...,255,255,255",minus
2910,"255,255,255,...,255,255,255",minus
2911,"255,255,255,...,255,255,255",minus
2912,"255,255,255,...,255,255,255",minus
2913,"255,255,255,...,255,255,255",minus
2914,"255,255,255,...,255,255,255",minus
2915,"255,255,255,...,255,255,255",minus
2916,"255,255,255,...,255,255,255",minus
2917,"255,255,255,...,255,255,255",minus
2918,"255,255,255,...,255,255,255",minus
2919,"255,255,255,...,255,255,255",minus
2920,"255,255,255,...,255,255,255",minus
2921,"255,255,255,...,255,255,255",minus
2922,"255,255,255,...,255,255,255",minus
2923,"255,255,255,...,255,255,255",minus
2924,"255,255,255,...,255,255,255",minus
2925,"255,255,255,...,255,255,255",minus
2926,"255,255,255,...,255,255,255",minus
2927,"255,255,255,...,255,255,255",minus
2928,"255,255,255,...,255,255,255",minus
2929,"255,255,255,...,255,255,255",minus
2930,"255,255,255,...,255,255,255",minus
2931,"255,255,255,...,255,255,255",minus
2932,"255,255,255,...,255,255,255",minus
2933,"255,255,255,...,255,255,255",minus
2934,"255,255,255,...,255,255,255",minus
2935,"255,255,255,...,255,255,255",minus
2936,"255,255,255,...,255,255,255",minus
2937,"255,255,255,...,255,255,255",minus
2938,"255,255,255,...,255,255,255",minus
2939,"255,255,255,...,255,255,255",minus
2940,"255,255,255,...,255,255,255",minus
2941,"255,255,255,...,255,255,255",minus
2942,"255,255,255,...,255,255,255",minus
2943,"255,255,255,...,255,255,255",minus
2944,"255,255,255,...,255,255,255",minus
2945,"255,255,255,...,185,185,185",minus
2946,"255,255,255,...,255,255,255",minus
2947,"255,255,255,...,255,255,255",minus
2948,"255,255,255,...,255,255,255",minus
2949,"255,255,255,...,255,255,255",minus
2950,"255,255,255,...,255,255,255",minus
2951,"255,255,255,...,255,255,255",minus
2952,"255,255,255,...,255,255,255",minus
2953,"255,255,255,...,255,255,255",minus
2954,"255,255,255,...,255,255,255",minus
2955,"255,255,255,...,255,255,255",minus
2956,"255,255,255,...,255,255,255",minus
2957,"255,255,255,...,255,255,255",minus
2958,"255,255,255,...,255,255,255",minus
2959,"255,255,255,...,255,255,255",minus
2960,"255,255,255,...,255,255,255",minus
2961,"255,255,255,...,255,255,255",minus
2962,"255,255,255,...,255,255,255",minus
2963,"255,255,255,...,255,255,255",minus
2964,"255,255,255,...,255,255,255",minus
2965,"255,255,255,...,255,255,255",minus
2966,"255,255,255,...,255,255,255",minus
2967,"255,255,255,...,255,255,255",minus
2968,"255,255,255,...,255,255,255",minus
2969,"255,255,255,...,255,255,255",minus
2970,"255,255,255,...,255,255,255",minus
2971,"255,255,255,...,255,255,255",minus
2972,"255,255,255,...,255,255,255",minus
2973,"255,255,255,...,252,252,252",minus
2974,"255,255,255,...,255,255,255",minus
2975,"255,255,255,...,255,255,255",minus
2976,"255,255,255,...,255,255,255",minus
2977,"255,255,255,...,255,255,255",minus
2978,"255,255,255,...,255,255,255",minus
2979,"255,255,255,...,255,255,255",minus
2980,"255,255,255,...,255,255,255",minus
2981,"255,255,255,...,255,255,255",minus
2982,"255,255,255,...,255,255,255",minus
2983,"255,255,255,...,255,255,255",minus
2984,"255,255,255,...,255,255,255",minus
2985,"255,255,255,...,255,255,255",minus
2986,"255,255,255,...,255,255,255",minus
2987,"255,255,255,...,255,255,255",minus
2988,"255,255,255,...,255,255,255",minus
2989,"255,255,255,...,255,255,255",minus
2990,"255,255,255,...,255,255,255",minus
2991,"255,255,255,...,255,255,255",minus
2992,"255,255,255,...,255,255,255",minus
2993,"255,255,255,...,255,255,255",minus
2994,"255,255,255,...,255,255,255",minus
2995,"255,255,255,...,255,255,255",minus
2996,"255,255,255,...,255,255,255",minus
2997,"255,255,255,...,255,255,255",minus
2998,"255,255,255,...,255,255,255",minus
2999,"255,255,255,...,255,255,255",minus
3000,"255,255,255,...,255,255,255",minus
3001,"255,255,255,...,251,251,251",minus
3002,"255,255,255,...,255,255,255",minus
3003,"255,255,255,...,255,255,255",minus
3004,"255,255,255,...,255,255,255",minus
3005,"255,255,255,...,255,255,255",minus
3006,"255,255,255,...,255,255,255",minus
3007,"255,255,255,...,255,255,255",minus
3008,"255,255,255,...,255,255,255",minus
3009,"255,255,255,...,255,255,255",minus
3010,"255,255,255,...,255,255,255",minus
3011,"255,255,255,...,255,255,255",minus
3012,"255,255,255,...,255,255,255",minus
3013,"255,255,255,...,255,255,255",minus
3014,"255,255,255,...,255,255,255",minus
3015,"255,255,255,...,255,255,255",minus
3016,"255,255,255,...,255,255,255",minus
3017,"255,255,255,...,255,255,255",minus
3018,"255,255,255,...,255,255,255",minus
3019,"255,255,255,...,255,255,255",minus
3020,"255,255,255,...,255,255,255",minus
3021,"255,255,255,...,255,255,255",minus
3022,"255,255,255,...,255,255,255",minus
3023,"255,255,255,...,255,255,255",minus
3024,"255,255,255,...,255,255,255",minus
3025,"255,255,255,...,255,255,255",minus
3026,"255,255,255,...,255,255,255",minus
3027,"255,255,255,...,255,255,255",minus
3028,"255,255,255,...,255,255,255",minus
3029,"255,255,255,...,255,255,255",minus
3030,"255,255,255,...,255,255,255",minus
3031,"255,255,255,...,255,255,255",minus
3032,"255,255,255,...,255,255,255",minus
3033,"255,255,255,...,255,255,255",minus
3034,"255,255,255,...,255,255,255",minus
3035,"255,255,255,...,255,255,255",minus
3036,"255,255,255,...,255,255,255",minus
3037,"255,255,255,...,255,255,255",minus
3038,"255,255,255,...,255,255,255",minus
3039,"255,255,255,...,255,255,255",minus
3040,"255,255,255,...,255,255,255",minus
3041,"255,255,255,...,255,255,255",minus
3042,"255,255,255,...,255,255,255",minus
3043,"255,255,255,...,255,255,255",minus
3044,"255,255,255,...,255,255,255",minus
3045,"255,255,255,...,255,255,255",minus
3046,"255,255,255,...,255,255,255",minus
3047,"255,255,255,...,255,255,255",minus
3048,"255,255,255,...,255,255,255",minus
3049,"255,255,255,...,255,255,255",minus
3050,"255,255,255,...,255,255,255",minus
3051,"255,255,255,...,255,255,255",minus
3052,"255,255,255,...,255,255,255",minus
3053,"255,255,255,...,255,255,255",minus
3054,"255,255,255,...,255,255,255",minus
3055,"255,255,255,...,255,255,255",minus
3056,"255,255,255,...,255,255,255",minus
3057,"255,255,255,...,255,255,255",minus
3058,"255,255,255,...,255,255,255",minus
3059,"255,255,255,...,255,255,255",minus
3060,"255,255,255,...,255,255,255",minus
3061,"255,255,255,...,255,255,255",minus
3062,"255,255,255,...,255,255,255",minus
3063,"255,255,255,...,255,255,255",minus
3064,"255,255,255,...,255,255,255",minus
3065,"255,255,255,...,255,255,255",minus
3066,"255,255,255,...,255,255,255",minus
3067,"255,255,255,...,255,255,255",minus
3068,"255,255,255,...,255,255,255",minus
3069,"255,255,255,...,255,255,255",minus
3070,"255,255,255,...,255,255,255",minus
3071,"255,255,255,...,255,255,255",minus
3072,"255,255,255,...,255,255,255",minus
3073,"255,255,255,...,255,255,255",minus
3074,"255,255,255,...,255,255,255",minus
3075,"255,255,255,...,255,255,255",minus
3076,"255,255,255,...,255,255,255",minus
3077,"255,255,255,...,255,255,255",minus
3078,"255,255,255,...,255,255,255",minus
3079,"255,255,255,...,255,255,255",minus
3080,"255,255,255,...,255,255,255",minus
3081,"255,255,255,...,255,255,255",minus
3082,"255,255,255,...,255,255,255",minus
3083,"255,255,255,...,255,255,255",minus
3084,"255,255,255,...,255,255,255",minus
3085,"255,255,255,...,255,255,255",minus
3086,"255,255,255,...,255,255,255",minus
3087,"255,255,255,...,255,255,255",minus
3088,"255,255,255,...,255,255,255",minus
3089,"255,255,255,...,255,255,255",minus
3090,"255,255,255,...,255,255,255",minus
3091,"255,255,255,...,255,255,255",minus
3092,"255,255,255,...,255,255,255",minus
3093,"255,255,255,...,255,255,255",minus
3094,"255,255,255,...,255,255,255",minus
3095,"255,255,255,...,255,255,255",minus
3096,"255,255,255,...,255,255,255",minus
3097,"255,255,255,...,255,255,255",minus
3098,"255,255,255,...,255,255,255",minus
3099,"255,255,255,...,255,255,255",minus
3100,"255,255,255,...,255,255,255",minus
3101,"255,255,255,...,255,255,255",minus
3102,"255,255,255,...,255,255,255",minus
3103,"255,255,255,...,255,255,255",minus
3104,"255,255,255,...,255,255,255",minus
3105,"255,255,255,...,255,255,255",minus
3106,"255,255,255,...,255,255,255",minus
3107,"255,255,255,...,255,255,255",minus
3108,"255,255,255,...,255,255,255",minus
3109,"255,255,255,...,255,255,255",minus
3110,"255,255,255,...,255,255,255",minus
3111,"255,255,255,...,255,255,255",minus
3112,"255,255,255,...,255,255,255",minus
3113,"255,255,255,...,255,255,255",minus
3114,"255,255,255,...,255,255,255",minus
3115,"255,255,255,...,255,255,255",minus
3116,"255,255,255,...,255,255,255",minus
3117,"255,255,255,...,255,255,255",minus
3118,"255,255,255,...,255,255,255",minus
3119,"255,255,255,...,255,255,255",minus
3120,"255,255,255,...,255,255,255",minus
3121,"255,255,255,...,255,255,255",minus
3122,"255,255,255,...,255,255,255",minus
3123,"255,255,255,...,251,251,251",minus
3124,"255,255,255,...,255,255,255",minus
3125,"255,255,255,...,255,255,255",minus
3126,"255,255,255,...,255,255,255",minus
3127,"255,255,255,...,255,255,255",minus
3128,"255,255,255,...,255,255,255",minus
3129,"255,255,255,...,255,255,255",minus
3130,"255,255,255,...,255,255,255",minus
3131,"255,255,255,...,255,255,255",minus
3132,"255,255,255,...,255,255,255",minus
3133,"255,255,255,...,255,255,255",minus
3134,"255,255,255,...,255,255,255",minus
3135,"255,255,255,...,255,255,255",minus
3136,"255,255,255,...,255,255,255",minus
3137,"255,255,255,...,255,255,255",minus
3138,"255,255,255,...,255,255,255",minus
3139,"255,255,255,...,255,255,255",minus
3140,"255,255,255,...,255,255,255",minus
3141,"255,255,255,...,255,255,255",minus
3142,"255,255,255,...,255,255,255",minus
3143,"255,255,255,...,255,255,255",minus
3144,"255,255,255,...,255,255,255",minus
3145,"255,255,255,...,255,255,255",minus
3146,"255,255,255,...,255,255,255",minus
3147,"255,255,255,...,255,255,255",minus
3148,"255,255,255,...,255,255,255",minus
3149,"255,255,255,...,255,255,255",minus
3150,"255,255,255,...,255,255,255",minus
3151,"255,255,255,...,255,255,255",minus
3152,"255,255,255,...,255,255,255",minus
3153,"255,255,255,...,255,255,255",minus
3154,"255,255,255,...,255,255,255",minus
3155,"255,255,255,...,255,255,255",minus
3156,"255,255,255,...,255,255,255",minus
3157,"255,255,255,...,255,255,255",minus
3158,"255,255,255,...,255,255,255",minus
3159,"255,255,255,...,255,255,255",minus
3160,"255,255,255,...,255,255,255",minus
3161,"255,255,255,...,255,255,255",minus
3162,"255,255,255,...,255,255,255",minus
3163,"255,255,255,...,255,255,255",minus
3164,"255,255,255,...,255,255,255",minus
3165,"255,255,255,...,255,255,255",minus
3166,"255,255,255,...,255,255,255",minus
3167,"255,255,255,...,255,255,255",minus
3168,"255,255,255,...,255,255,255",minus
3169,"255,255,255,...,255,255,255",minus
3170,"255,255,255,...,255,255,255",minus
3171,"255,255,255,...,255,255,255",minus
3172,"255,255,255,...,255,255,255",minus
3173,"255,255,255,...,255,255,255",minus
3174,"255,255,255,...,255,255,255",minus
3175,"255,255,255,...,255,255,255",minus
3176,"255,255,255,...,255,255,255",minus
3177,"255,255,255,...,255,255,255",minus
3178,"255,255,255,...,255,255,255",minus
3179,"255,255,255,...,255,255,255",minus
3180,"255,255,255,...,255,255,255",minus
3181,"255,255,255,...,255,255,255",minus
3182,"255,255,255,...,255,255,255",minus
3183,"255,255,255,...,255,255,255",minus
3184,"255,255,255,...,255,255,255",minus
3185,"255,255,255,...,255,255,255",minus
3186,"255,255,255,...,255,255,255",minus
3187,"255,255,255,...,255,255,255",minus
3188,"255,255,255,...,255,255,255",minus
3189,"255,255,255,...,255,255,255",minus
3190,"255,255,255,...,255,255,255",minus
3191,"255,255,255,...,,99,,99,,99",minus
3192,"255,255,255,...,255,255,255",minus
3193,"255,255,255,...,255,255,255",minus
3194,"255,255,255,...,255,255,255",minus
3195,"255,255,255,...,255,255,255",minus
3196,"255,255,255,...,255,255,255",minus
3197,"255,255,255,...,255,255,255",minus
3198,"255,255,255,...,255,255,255",minus
3199,"255,255,255,...,255,255,255",minus
3200,"255,255,255,...,255,255,255",minus
3201,"255,255,255,...,252,252,252",minus
3202,"255,255,255,...,255,255,255",minus
3203,"255,255,255,...,255,255,255",minus
3204,"255,255,255,...,252,252,252",minus
3205,"255,255,255,...,255,255,255",minus
3206,"255,255,255,...,255,255,255",minus
3207,"255,255,255,...,255,255,255",minus
3208,"255,255,255,...,255,255,255",minus
3209,"255,255,255,...,255,255,255",minus
3210,"255,255,255,...,255,255,255",minus
3211,"255,255,255,...,255,255,255",minus
3212,"255,255,255,...,255,255,255",minus
3213,"255,255,255,...,255,255,255",minus
3214,"255,255,255,...,255,255,255",minus
3215,"255,255,255,...,255,255,255",minus
3216,"255,255,255,...,255,255,255",minus
3217,"255,255,255,...,255,255,255",minus
3218,"255,255,255,...,255,255,255",minus
3219,"255,255,255,...,255,255,255",minus
3220,"255,255,255,...,255,255,255",minus
3221,"255,255,255,...,255,255,255",minus
3222,"255,255,255,...,255,255,255",minus
3223,"255,255,255,...,,93,,93,,93",minus
3224,"255,255,255,...,255,255,255",minus
3225,"255,255,255,...,255,255,255",minus
3226,"255,255,255,...,255,255,255",minus
3227,"255,255,255,...,255,255,255",minus
3228,"255,255,255,...,255,255,255",minus
3229,"255,255,255,...,255,255,255",minus
3230,"255,255,255,...,255,255,255",minus
3231,"255,255,255,...,255,255,255",minus
